population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,579,Conduct disorder,3,Rate,2017,367.57207831603,463.89251643441,274.3597826814
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,559,Schizophrenia,3,Rate,2006,343.66483545430003,418.950586716,269.69485886915
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2006,2777.58832482559,3316.39892900993,2265.18857486347
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,561,Drug use disorders,3,Rate,2006,1111.80779962026,1262.15179811273,961.11912477935
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,567,Depressive disorders,3,Rate,2006,3829.4673125437002,4335.310910903399,3394.1249180051896
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2006,698.57888297338,877.7773865285599,551.35228202314
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2006,3950.27755623069,4285.662955794451,3730.3524943198504
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,572,Eating disorders,3,Rate,2006,566.4815822491,728.24072556848,441.09620950680005
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,294,All causes,3,Rate,2017,95619.9650838858,96165.93680365219,95066.83145418092
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2017,1222.98386798005,1366.85967836535,1072.9556259964202
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,559,Schizophrenia,3,Rate,2017,366.45253993315,440.87942902572996,290.24846289706
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2017,1809.5906242258102,2255.790886368,1421.1741178248799
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,561,Drug use disorders,3,Rate,2017,807.39374425263,905.79020019944,718.64442210125
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,567,Depressive disorders,3,Rate,2017,2573.13920809661,2974.94401530596,2245.73082551635
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2017,733.6069053287999,919.0082893908999,588.32165447961
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2017,8769.10243167485,9570.44175915248,7970.15371813182
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,572,Eating disorders,3,Rate,2017,430.96827219692,558.73354197091,336.06455051418
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2017,792.81377183679,1432.28778791078,455.41402200320005
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,294,All causes,3,Rate,2017,95499.40026934164,95979.52775543166,95006.94681370804
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,567,Depressive disorders,3,Rate,2017,3667.64633290345,4090.5576119716998,3323.9547313101198
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2017,684.92262453894,849.46854343696,548.78660542953
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2017,5809.8222034132905,6919.99472835628,4724.77291747258
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,572,Eating disorders,3,Rate,2017,473.30961272290995,607.91926321111,375.08786272665003
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2017,827.9141370515899,1457.26438439188,512.94394952045
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2017,1594.90519760647,2033.25853328379,1254.62463740207
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,579,Conduct disorder,3,Rate,2017,338.15809530511,426.75692393012,251.99297331387
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,559,Schizophrenia,3,Rate,2002,402.36876750362,485.55625478801,326.32904836959
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2002,1635.5117465827702,1926.55508633757,1390.0704781654101
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,561,Drug use disorders,3,Rate,2002,948.28975394546,1054.59764732239,852.7652313299401
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,567,Depressive disorders,3,Rate,2002,4805.59030878713,5273.54197236819,4409.56168843285
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2002,807.1101318151201,904.3556514126,714.57990243665
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2002,6166.26270440246,6819.07941044268,5538.52375239036
1,All Population,5,Prevalence,86,Italy,3,Both,22,All ages,294,All causes,3,Rate,2004,95727.38508871448,96185.30710395127,95369.87407707293
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2018,1117.39090705329,1271.67752892382,941.55739193535
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,294,All causes,3,Rate,2011,97205.05246194491,97647.16548503682,96707.26285964788
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,559,Schizophrenia,3,Rate,2018,378.11467741637,463.56123198272,299.10822538694
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2018,2618.48012317422,3029.2636701042898,2295.1619311007003
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,561,Drug use disorders,3,Rate,2018,909.7201181476499,1018.80254651873,816.0132046270601
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2018,3326.01129232405,4115.87081710353,2780.60727291236
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,561,Drug use disorders,3,Rate,2011,293.75962141286,335.69170076392,253.70623818152998
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,567,Depressive disorders,3,Rate,2011,2233.70839956373,2558.44147076542,1901.19388919633
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2018,1330.12400087871,1534.75394204571,1119.7134011307498
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2011,656.0705995546,824.5635235700801,519.5267534685601
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2011,4355.7793370957,5183.41051371593,3672.54583644557
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,572,Eating disorders,3,Rate,2011,192.50188062969,260.55487361876,145.7858549377
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2011,533.07530963392,1041.22360542251,269.18249033624
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2011,446.79867792547,616.00322151181,311.17007062766
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,579,Conduct disorder,3,Rate,2011,345.32579092098,434.09100630573,257.63287728805
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,294,All causes,3,Rate,2018,96321.16506034417,96886.5237682722,95767.65456437308
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2018,1339.58634429539,1550.53553555044,1132.66531152508
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,559,Schizophrenia,3,Rate,2018,284.65923735869,346.53824643939,226.0385640653
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2018,3007.37385682686,3455.80575049678,2597.28252274516
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,561,Drug use disorders,3,Rate,2018,788.00234256779,844.8269532753,733.1229055356799
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,559,Schizophrenia,3,Rate,2018,378.21547999235,444.95725293422,324.75298252681
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2018,3889.00465650534,4372.83564328509,3419.40908472911
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,561,Drug use disorders,3,Rate,2018,686.16770383222,833.33958829281,559.9273271622001
1,All Population,5,Prevalence,46,Croatia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2011,1070.09456391758,1242.00836294748,902.85003368106
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,567,Depressive disorders,3,Rate,2018,2786.2443585296896,3162.6931712705004,2475.0787096673203
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2018,572.36413958654,663.56672032166,491.05850684584
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2018,3448.76967126458,4139.96398535328,2813.98945460547
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,572,Eating disorders,3,Rate,2018,225.68633999289,304.84380854175,170.50683001584
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2018,583.40987012632,1175.30162209697,262.54072103864
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2018,425.89233629242,592.9491011088501,297.40708058182
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,579,Conduct disorder,3,Rate,2018,350.561525493,431.56724658662,260.86792253481
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2018,1231.89577988975,1427.1706387291101,1036.1477485546
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,559,Schizophrenia,3,Rate,2018,370.5385537643,448.34949424364,294.74220528847
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2018,2173.59943550996,2491.74533410425,1853.2266342586202
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,561,Drug use disorders,3,Rate,2018,537.66603390955,595.1907569654401,481.91815962037
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,294,All causes,3,Rate,2011,96662.64776257337,97218.04645166796,96068.81791206013
1,All Population,5,Prevalence,46,Croatia,3,Both,22,All ages,559,Schizophrenia,3,Rate,2011,369.76246376821,448.08780532272004,295.34309610672
1,All Population,5,Prevalence,46,Croatia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,2727.15153610942,3153.71974338665,2258.97197695576
1,All Population,5,Prevalence,46,Croatia,3,Both,22,All ages,561,Drug use disorders,3,Rate,2011,802.00478542323,901.03171096241,711.38289815611
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2018,657.66663106528,779.70170890971,557.26950202965
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2018,4386.403371339749,4887.28723116431,3872.49026454367
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,572,Eating disorders,3,Rate,2018,340.60444543619997,439.47751192861,273.47366328905997
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2018,771.1660722515101,1399.25908030366,441.29125335239996
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2018,249.11335879942,344.05866354688,170.95947759234
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,579,Conduct disorder,3,Rate,2018,306.86554208511996,388.04378242813,230.26546363519
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2011,1491.2709225372398,1725.4072410511098,1206.9498441640098
1,All Population,5,Prevalence,55,Slovenia,3,Both,22,All ages,294,All causes,3,Rate,2018,96383.05139272187,96852.34197528241,95858.50619450066
1,All Population,5,Prevalence,55,Slovenia,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2018,561.79372328339,699.52356744716,451.99169925692996
1,All Population,5,Prevalence,55,Slovenia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2018,5422.18887592831,6512.852388357419,4441.64892582663
1,All Population,5,Prevalence,55,Slovenia,3,Both,22,All ages,572,Eating disorders,3,Rate,2018,207.98186471862,283.48751530612003,159.14700087722
1,All Population,5,Prevalence,55,Slovenia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2018,598.20608147947,1144.16226633456,299.0479267494
1,All Population,5,Prevalence,55,Slovenia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2018,402.86047812476005,553.0023467255401,284.88419758628
1,All Population,5,Prevalence,55,Slovenia,3,Both,22,All ages,579,Conduct disorder,3,Rate,2018,299.58441202138,376.17673929105,224.35412403315
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,559,Schizophrenia,3,Rate,2011,337.6599816551,411.52200895994997,271.24294328075996
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,2631.6825805702,3125.57996650311,2205.1791928586704
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,561,Drug use disorders,3,Rate,2011,861.70593274716,965.8108871934099,760.59632323107
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2011,2606.41232653089,3090.28195801462,2142.2780810020004
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2011,560.2873567404,698.5286869884301,437.84976023921996
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2011,4224.43189021135,5020.02673334038,3506.49478633701
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,572,Eating disorders,3,Rate,2011,235.65468079703,311.80813068118,180.38626076796
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2018,1415.26581528889,1635.35080059958,1173.16209117774
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2011,552.27980259817,1092.00984756136,277.48258967973
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2011,465.1533950373,638.50526180275,323.25377806923
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,579,Conduct disorder,3,Rate,2011,345.82011980197,433.36560225682,258.77943968094
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,559,Schizophrenia,3,Rate,2018,354.15813188137,428.82176857357007,282.61063639472997
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2018,2958.46408443807,3427.4190928754,2530.64941499079
1,All Population,5,Prevalence,48,Hungary,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2011,1057.44799545551,1214.54732538903,903.11220133084
1,All Population,5,Prevalence,48,Hungary,3,Both,22,All ages,559,Schizophrenia,3,Rate,2011,361.66972537348,441.12821252521,288.39238353301
1,All Population,5,Prevalence,48,Hungary,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,2708.99355012065,3089.9213857341597,2410.78975989214
1,All Population,5,Prevalence,48,Hungary,3,Both,22,All ages,561,Drug use disorders,3,Rate,2011,633.13921710006,706.05389883772,559.96734584492
1,All Population,5,Prevalence,48,Hungary,3,Both,22,All ages,567,Depressive disorders,3,Rate,2011,3189.1428363292403,3647.43616598424,2773.33816519537
1,All Population,5,Prevalence,48,Hungary,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2011,558.4276743637799,692.0089711105401,442.98214805066004
1,All Population,5,Prevalence,48,Hungary,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2011,4302.346071693531,5082.8439970829695,3705.1953729129
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2011,958.39926252074,1087.3195493172,830.8409744153699
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,559,Schizophrenia,3,Rate,2011,308.21205888188,373.61822267178997,240.07673324038998
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,3813.32778606266,4391.67832817487,3345.14634844258
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,561,Drug use disorders,3,Rate,2011,955.59103691159,1042.75845174508,866.98595783132
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,294,All causes,3,Rate,2018,94751.82210829876,95324.25921944082,94156.69861479715
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2018,859.10866729388,983.44415918819,714.35137326222
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,567,Depressive disorders,3,Rate,2011,3425.3753523289297,3832.9929492611604,3042.42350163452
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,559,Schizophrenia,3,Rate,2018,350.70232971241,428.71596988072,278.05678755839
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2018,1826.59146483172,2283.2488615870698,1454.31225545705
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,561,Drug use disorders,3,Rate,2018,637.72179049815,712.51751906932,565.72125124806
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2018,813.1706056884999,1435.32518274074,475.11844586785
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2018,888.3464266615499,1245.66324432047,627.99427639612
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,579,Conduct disorder,3,Rate,2018,363.77212586169003,459.22015340159993,272.17600000984004
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2011,786.03868819246,916.1515339069301,654.27000902072
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2018,1222.46248554749,1397.90706046996,1021.5910811826601
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2011,879.15454261473,1233.45473950059,618.53822034389
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,579,Conduct disorder,3,Rate,2011,371.07714559177003,469.78816039035,279.28301481282
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,294,All causes,3,Rate,2011,93851.65935773774,94452.59925101323,93312.6010931289
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,559,Schizophrenia,3,Rate,2018,452.90357891765,548.51136668773,359.18068330017
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2018,2137.4346975182298,2475.8413983539203,1832.564088554
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,561,Drug use disorders,3,Rate,2018,1037.02765047903,1122.43390590638,951.9179641408699
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,567,Depressive disorders,3,Rate,2018,2878.4530645136,3243.8584827168997,2578.48804616001
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2018,705.9494516003899,881.21156340915,563.41464889905
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2018,3689.5576053549,4570.02546324254,2952.16372117252
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,559,Schizophrenia,3,Rate,2011,336.62916319744,409.25559896497003,267.85867368813996
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,2474.24928051545,2857.35241324406,2164.00955380283
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,561,Drug use disorders,3,Rate,2011,1013.16176574034,1114.64083382436,918.61051368698
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,567,Depressive disorders,3,Rate,2011,3510.46490434217,3880.82009000977,3140.79364940692
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2018,1112.33289632792,1276.36999560733,940.5987288750699
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,559,Schizophrenia,3,Rate,2018,359.09682548755,442.26388223929,281.79096303728
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2018,2401.9230187368,2749.27499073753,2066.09972375654
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2011,1240.67217800515,1399.7652180364298,1039.2812071706
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,294,All causes,3,Rate,2018,97258.06691607655,97769.40335825391,96763.18251874187
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,567,Depressive disorders,3,Rate,2018,2984.8409482340703,3456.8655319354602,2586.1131408494502
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2018,499.86146374583,617.45149331667,400.4113571469
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2018,3733.89905614711,4495.66023365269,3062.47774346767
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,572,Eating disorders,3,Rate,2018,170.83309153867,225.58912573813998,128.34939190680998
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2018,524.9293970615,984.76169319122,264.60585872515003
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2018,388.9474743207,532.99487608568,275.88375505711997
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,579,Conduct disorder,3,Rate,2018,292.06858573641,367.80282856823004,217.47789473145
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,294,All causes,3,Rate,2018,95099.05822861652,95481.40321886104,94700.07238571052
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2018,898.72769965518,1031.47969897346,759.3200898034099
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,294,All causes,3,Rate,2018,96391.24727586182,96870.8104179136,95834.1675470422
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,559,Schizophrenia,3,Rate,2018,377.0361682912,460.31938029538003,301.44128378374
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2018,2680.1684383398,3107.4741697654,2319.46755070784
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,561,Drug use disorders,3,Rate,2018,595.85783004652,673.6632659171199,522.09098953104
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2018,556.58040639699,691.23106077432,444.53007684894993
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2018,4358.487423460279,5263.25959656539,3566.04782909373
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,572,Eating disorders,3,Rate,2018,217.17850168572,293.46456430188,164.67044541167
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,559,Schizophrenia,3,Rate,2018,368.57159320737,445.76511860554,294.73310472234004
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2018,2257.71325296713,2560.76405653892,2015.6914466867602
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,561,Drug use disorders,3,Rate,2018,803.4169171864299,866.53357169535,737.3816939679999
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,567,Depressive disorders,3,Rate,2018,4154.63969857555,4536.27580718834,3812.91376954234
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2018,578.74873013661,1092.22056269531,289.58762866428003
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2018,411.42252940331997,564.68390668835,290.10600151803004
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,579,Conduct disorder,3,Rate,2018,315.13550184074,397.16989501193,234.14140889560002
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,294,All causes,3,Rate,2018,95541.16475645611,96076.91063909329,95030.67345433816
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,561,Drug use disorders,3,Rate,2018,859.08492349555,951.6425889382899,772.8501042929599
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,567,Depressive disorders,3,Rate,2018,2623.59392785076,2997.9874904037097,2316.8134142955
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2018,717.64219785087,897.5742901599099,562.07483495518
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2018,5027.95641576947,6138.56613831723,4006.14666765944
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,572,Eating disorders,3,Rate,2018,474.62198233398004,621.34284287233,369.0279119405
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2018,763.46448065218,1383.1858749368898,438.8634011483
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2018,1064.81979716359,1423.66876746897,762.89892580892
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,579,Conduct disorder,3,Rate,2018,315.47609031758003,395.16217209934,236.22713161611
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,294,All causes,3,Rate,2018,95518.58015063108,96045.02126213218,94940.2862103948
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,567,Depressive disorders,3,Rate,2018,2986.98346955622,3511.72123259754,2584.4987175065703
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2018,723.55605112483,911.11066618182,568.4967303488701
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2018,7585.514913399299,8343.3542211742,6874.4558265922005
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,572,Eating disorders,3,Rate,2018,554.33901238025,749.87475834982,423.6254680828
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2018,771.42690937282,1338.94150113803,456.68713673995
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2018,910.49574638053,1266.57210242888,643.24974183827
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,579,Conduct disorder,3,Rate,2018,352.94379808729,444.44435996091005,263.68762402622
1,All Population,5,Prevalence,91,Portugal,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2011,1232.46064506593,1437.64065223842,1019.9615052866101
1,All Population,5,Prevalence,91,Portugal,3,Both,22,All ages,559,Schizophrenia,3,Rate,2011,344.02513718933,417.23793769997997,272.34452153553
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,294,All causes,3,Rate,2018,95603.34717591258,96137.73675527675,95055.42708131604
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,559,Schizophrenia,3,Rate,2018,367.91573559392003,443.76780702109,291.33777573471
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2018,1787.37018282826,2205.2107163781,1403.47961015314
