Country,Code,Year,Alcohol use disorders,Alzheimer's disease and other dementias,Anxiety disorders,Attention-deficit/hyperactivity disorder,Autism spectrum disorders,Bipolar disorder,Conduct disorder,Depressive disorders,Drug use disorders,Schizophrenia,GDP per capita,Unemployment rate (%),Health expenditure (% GDP),Population,Gini index,Urban population (%),Internet users (% of population),Physicians per 100000,Suicide rate,Region
Croatia,HRV,2011,2727.15153610942,1070.09456391758,5528.46767644484,432.24372314316,564.7277528076801,559.2324709796,343.65104680235,2515.63330831527,802.00478542323,369.76246376821,14691.591757962,13.678,7.62508154,4280622.0,32.3,55.2773793281248,57.7899789891444,291.8,16.31170593,Eastern Europe
Croatia,HRV,2012,2788.01910615956,1104.57869297786,5539.64315342553,427.79524183233,566.7775014627799,559.77343308867,337.40337583642,2530.67197315426,794.9584093552199,370.48547409178,13507.6349882758,16.046,7.63413,4260368.0,32.5,55.3042888624873,61.9399731527956,299.90000000000003,18.25788522,Eastern Europe
Croatia,HRV,2013,2860.73175772961,1136.29617275843,5555.6669341550205,423.65389158276,569.10147914737,560.25872509161,332.15772130114,2534.71753598555,784.69741417241,371.33888188119,14135.0903485872,17.231,6.37271595,4233922.0,32.0,55.3659479687433,66.7476,304.2,16.33876645,Eastern Europe
Croatia,HRV,2014,2927.7009700397,1169.50761621505,5585.03908042673,419.88668500084,571.34684054537,560.67822518283,328.18258232328,2456.66275210926,772.04011022754,372.12806295734,14186.7712230471,17.209,6.56612396,4201598.0,32.1,55.4591834926844,68.5678992528467,315.3,17.03358748,Eastern Europe
Croatia,HRV,2015,2973.61745896751,1206.6440790756,5629.863538683911,416.20502956952,573.06474672019,561.00676441314,324.95632354692003,2549.47711023385,757.96638636248,372.58419249827,12283.8750299177,16.15,6.65548038,4151725.0,31.1,55.5812594509004,69.8450359238281,321.0,17.36523794,Eastern Europe
Croatia,HRV,2016,2997.84386454595,1229.76851786677,5647.9370152725,412.73134981109,575.1419268329701,561.5287253707099,321.74509350138,2521.38456089625,740.5851953435,373.00551914437,12820.1872746645,13.015,6.69167471,4106867.0,30.9,55.7294398599808,72.6972696701463,326.5,16.1894138,Eastern Europe
Croatia,HRV,2017,3014.97468544334,1268.27984523277,5662.48120384522,409.0255500681701,577.24100565422,561.5191368121,318.49179917178003,2517.97195393311,718.60100501944,372.77572694242,13901.6498657787,11.078,6.62803125,4041407.0,30.4,55.9009887365155,67.0961920368478,340.4,15.48487717,Eastern Europe
Croatia,HRV,2018,3028.12464662825,1300.33974598468,5686.037596856921,405.57757742383006,579.73871071065,561.42876110576,316.55355722486,2491.15113179262,694.83260702398,372.42773917758,15460.4560798984,8.322,6.7136178,3988775.0,29.7,56.093170097094,75.2946259897258,349.7,16.76124341,Eastern Europe
Croatia,HRV,2019,3039.46898969366,1325.16856338554,5713.07225717022,402.38318724091,582.37992922429,561.3781551959601,315.48075647047,2581.12238640222,672.3119635406799,372.0771904094301,15563.7354996625,6.551,6.78699923,3949390.0,28.9,56.303247958306,79.0797836757554,359.0,14.90735078,Eastern Europe
Croatia,HRV,2020,3051.59893854041,1353.13341129047,6703.719014484071,399.15010089494,584.58873168426,561.20352339567,314.37287261494,2792.03699917728,653.67219425663,371.58693354809,14807.5559227544,7.389,7.68352938,3914206.0,29.5,56.5284863367411,78.32090004,360.6,14.66504634,Eastern Europe
Croatia,HRV,2021,3021.37562029942,1365.87556595292,6832.36749513241,396.45999005552994,587.39571573698,561.15590033636,313.90917304805,2961.86042238388,634.54860807796,371.34524688019,17788.7601163765,7.483,8.08265686,3878981.0,28.9,56.7683502560171,81.25396608,373.4,15.68230802,Eastern Europe
Cyprus,CYP,2000,1775.0001728682605,776.6283757899199,4982.54104372624,1089.55520282332,717.16513916879,690.33665984072,539.3007649400099,2689.4898307611,633.88541323114,309.0570595428,14388.3525390625,4.766,5.30800056,947667.0,31.23921568627452,68.7726966799379,15.2553943710137,189.9,1.924916584,Mediterranean
Cyprus,CYP,2001,1790.75208532605,716.30999810315,4998.64743696712,1087.1631018091,721.39782760552,695.1426418306701,534.3351411843599,2656.08781309862,641.05097971249,312.92893959111,14821.44921875,4.043,5.33940458,964127.0,31.329411764705892,68.8024068077544,18.8187590408455,190.8,1.992158474,Mediterranean
Cyprus,CYP,2002,1800.6156125388102,780.42190570256,5004.73297039531,1073.62931875171,720.7357146344999,695.60831065638,523.2410172621,2712.54453646713,643.11642540555,314.95020631088,16093.2158203125,3.336,5.61565971,981440.0,31.41960784313727,68.7863589370716,28.32,187.0,2.06209998,Mediterranean
Cyprus,CYP,2003,1811.7883360698,768.77980079647,5079.5407597003805,1065.65681612333,721.64918862482,697.04197260923,513.98851053885,2703.13986918715,647.82948566821,318.57195814044,20252.24609375,4.153,5.63568783,999590.0,31.509803921568647,68.7120973207373,30.09,185.1,2.084122046,Mediterranean
Cyprus,CYP,2004,1834.17435082718,769.52741956603,5172.40658364228,1059.83331104111,726.68373711052,697.74580119304,504.77486954167,2670.21549211916,654.10637605281,320.48323946621,23792.619140625,4.77,5.40558147,1017875.0,30.1,68.5908141437316,33.83,189.8,0.891676301,Mediterranean
Cyprus,CYP,2005,1839.4160692427,806.54075468861,5290.38744720568,1042.63383053246,724.63338699859,700.88212287677,489.07964460184,2691.97756176228,654.13441926521,323.4862629297,24959.26171875,5.481,5.43580961,1036151.0,30.3,68.4340674211981,32.81,188.1,2.359917811,Mediterranean
Cyprus,CYP,2006,1863.9074020436096,789.6679220140101,5394.08791913693,1038.31874767671,730.49358559202,705.2392831607,478.73421166605,2702.7346358692203,659.25076222261,325.28858132651,26729.28125,4.593,5.46357489,1054418.0,31.1,68.2534151682801,35.83,182.2,3.311139619,Mediterranean
Cyprus,CYP,2007,1879.50172214806,811.6820122900201,5513.05777238521,1021.61331579528,732.2680257457,709.29699630836,461.77929397719,2714.44209935741,654.7853367026099,327.56350719336,31244.87890625,3.946,5.35744858,1072714.0,31.1,68.0604154001212,40.77,197.4,3.023433802,Mediterranean
Cyprus,CYP,2008,1904.67505931846,780.00009204926,5672.07297765829,1015.78337035687,738.40079646917,713.24157363444,449.75589812184006,2721.00401662024,654.32936554126,329.45705469461,35541.88671875,3.756,6.01430845,1091026.0,31.7,67.8666261318649,42.31,200.7,5.981151547,Mediterranean
Cyprus,CYP,2009,1926.1558629336096,779.4546056668801,5893.13088391691,1007.90235580563,743.55263680952,716.02736923785,436.74645533516,2855.18045540899,652.40902350136,330.99171814127,32236.462890625,5.594,6.46531534,1109371.0,32.1,67.6836053786548,49.81,204.6,4.488026567,Mediterranean
Cyprus,CYP,2010,1939.4996124076704,766.30395162847,6115.04223364915,996.17641831674,747.34553381298,719.04491632767,422.17492364248,2732.70407479936,649.60414723133,333.5030363939,31105.02734375,6.359,6.50055742,1127816.0,31.5,67.5229111556342,52.99,212.7,5.212459787,Mediterranean
Cyprus,CYP,2011,1947.60851072604,801.16020481224,6340.822175584821,986.56775675471,749.3348587437599,720.2626638841599,409.13423834753,2810.7958148019,649.85046405962,334.93095525504,32485.8046875,7.942,6.43139076,1146493.0,32.6,67.3979892758544,56.8598923503507,220.6,4.373189309,Mediterranean
Cyprus,CYP,2012,1952.01385719856,819.9683346834701,6560.70754143443,969.09981432833,752.24153133587,722.2813267305099,393.38877700373,2819.50314233731,646.3350510157101,338.13367464484,28991.9296875,12.097,6.53638792,1165397.0,34.3,67.3010289148738,60.6898684001903,223.6,5.735262027,Mediterranean
Cyprus,CYP,2013,1951.94619929451,780.14153377995,6769.741029800231,956.27964634521,755.12457984063,724.87252704658,381.24761067658,2772.54953680128,645.02232203159,341.84766627513,27764.7265625,16.131,6.92774534,1183895.0,37.0,67.2102333625375,65.4548,232.6,6.011579555,Mediterranean
Cyprus,CYP,2014,1951.0073364885,820.2317761355099,7002.28449733532,946.37334324085,758.33405347691,724.8006777558,372.20865571403,2788.4601998292,644.7187876588499,343.43818999357,26993.095703125,16.277,6.93137264,1201801.0,35.6,67.1230558819804,69.3286967086473,239.6,5.700028928,Mediterranean
Cyprus,CYP,2015,1936.86345459438,862.45659000697,7274.46154206267,933.53589235688,758.38779579356,724.51589367562,363.82442311005,2809.42240944587,641.2281807724,345.30400319881,23088.4296875,15.026,6.79382181,1219502.0,34.0,67.0402477918073,71.7157409175171,249.8,4.948254982,Mediterranean
Cyprus,CYP,2016,1929.2320919900696,812.1272241313,7430.196090053991,935.65098874656,767.5584209930299,724.8090801117701,362.98038965538,2817.77214047934,645.96370487863,346.82309016461,24280.044921875,13.006,6.65254688,1237112.0,32.9,66.9625604106231,75.9002054030125,259.4,5.064357637,Mediterranean
Cyprus,CYP,2017,1876.07454694029,879.31441962297,7521.92007517696,917.37624017632,767.40575517205,723.6814391737399,355.1160572674,2836.14850199091,638.83350252887,348.65134973833,26247.46484375,11.155,6.62192535,1254275.0,31.4,66.8907450570326,80.743188971932,265.1,4.406477961,Mediterranean
Cyprus,CYP,2018,1826.59146483172,859.10866729388,7585.514913399299,910.49574638053,771.42690937282,723.55605112483,352.94379808729,2986.98346955622,637.72179049815,350.70232971241,29120.38671875,8.504,6.78446245,1270737.0,32.7,66.8255530496405,84.4335825186889,278.90000000000003,5.56308112,Mediterranean
Cyprus,CYP,2019,1781.7531015048598,902.71242932869,7678.17843247125,903.93934383859,774.8860175117101,722.01020428682,351.89170703249,2868.31728520279,635.78585278211,351.263272944,29227.16796875,7.155,6.99843168,1286671.0,31.2,66.7677357070518,86.0636299618935,292.8,4.499632371,Mediterranean
Cyprus,CYP,2020,1757.74299023316,874.05793953617,9040.60718804174,904.31597019564,780.6454507009,721.81707039349,354.3381429285,3384.0878417499102,635.8282613651401,352.81769393374,28130.330078125,7.755,8.64796448,1302247.0,31.7,66.7180443478713,90.80194644,319.7,3.86484692,Mediterranean
Cyprus,CYP,2021,1742.60909919807,892.82092956753,9299.5138015396,895.49439619367,783.9033866983199,721.42849371894,353.49674783649004,3445.84147837652,645.7653031582,355.03030911862,32937.8359375,7.513,8.87445068,1317309.0,31.3,66.6718365394971,90.75951564,335.5,3.023157229,Mediterranean
Czechia,CZE,2000,2393.14637388884,774.19002406533,4333.60146178365,489.86621375801,534.16090080337,553.3696914886,400.78190042452,3186.9699637836,1084.20148942318,363.64529719329,6062.92152842793,8.764,5.66916943,10255063.0,27.132330827067648,74.0038256456769,9.78052788834393,338.0,16.33128997,Eastern Europe
Czechia,CZE,2001,2437.41006058618,788.19338392304,4352.61721470828,484.25117774181,535.22287147284,556.28002385763,392.51873689432,3328.3297682051702,1081.70861617503,366.45444165054,6669.07494847497,8.128,5.83479309,10216605.0,27.049736842105236,73.9131752504002,14.6971721171129,344.20000000000005,16.18339784,Eastern Europe
Czechia,CZE,2002,2486.36259123,801.78290611961,4369.692451058961,478.367137889,536.64394347266,558.90758781657,383.95521853851,3224.5274748030697,1079.68427032881,369.38700813931,8101.26018588111,7.28,6.14656258,10196916.0,26.6,73.8360067578753,23.93,349.1,15.36888038,Eastern Europe
Czechia,CZE,2003,2533.5951411482297,817.99862248829,4388.304628418569,472.15653500479,538.2636571327199,561.32021816421,374.88897046583,3234.05326246069,1077.28569815777,372.37950078118,9852.45677945801,7.777,6.50168419,10193998.0,27.05,73.7649150201353,34.3,350.9,17.08557708,Eastern Europe
Czechia,CZE,2004,2572.08618205713,829.00026959352,4406.69358616876,465.73294746034,540.13910126531,563.4982494119599,364.33339879286,3363.17493740122,1074.23700831368,375.32718971833,11782.5546676117,8.298,6.33308411,10197101.0,27.5,73.6991647167017,35.5,349.90000000000003,16.44484477,Eastern Europe
Czechia,CZE,2005,2592.64366378942,852.53517392023,4421.77206815393,458.92410623418,541.78434059786,565.0864340875701,351.90854836242,3192.91294234374,1072.19355528732,377.43862274503,13442.4916284309,7.927,6.33529043,10211216.0,26.9,73.6375545423198,35.27,353.90000000000003,15.88424552,Eastern Europe
Czechia,CZE,2006,2583.46684915703,869.87743449168,4432.90813737965,452.14871001176,543.77605606289,566.18947678548,339.20900625265,3256.82308069433,1073.62640461632,378.90744916912,15259.0788162004,7.141,6.16489983,10238905.0,26.7,73.578883191735,47.93,355.1,14.56390541,Eastern Europe
Czechia,CZE,2007,2547.96410007691,888.78586081676,4440.903921055659,445.42772619279,546.16581844728,566.68296148277,327.28018351704,3260.18201431431,1077.09141598434,379.93757854003,18452.6532812196,5.316,5.99029112,10298828.0,26.0,73.5219493596925,51.93,356.1,14.2636917,Eastern Europe
Czechia,CZE,2008,2503.66851506305,906.89946345312,4457.56532192505,438.78273408202,548.92072038888,566.77623013936,316.02683653326,3203.28741053464,1079.43225081144,380.72598855173,22774.7045076205,4.392,6.33855247,10384603.0,26.3,73.4655517409377,62.97,355.79999999999995,14.24037446,Eastern Europe
Czechia,CZE,2009,2466.63808878732,924.62773871095,4474.94084258248,432.84283015934,551.78547602897,566.44499347007,307.03472043512,3202.37472622086,1075.93169486951,381.37715627503,19817.4215836554,6.662,7.2650013,10443936.0,26.2,73.4084890302159,64.43,358.40000000000003,15.00882129,Eastern Europe
Czechia,CZE,2010,2454.5248509436,940.23904490628,4495.019953308451,428.04208396624006,554.4987410474901,565.8954675037,300.23332950992,3198.3208851570503,1066.29469247121,381.94495047781,20160.4355077059,7.281,7.47836781,10474410.0,26.6,73.3495599222723,68.82,359.90000000000003,15.09946602,Eastern Europe
Czechia,CZE,2011,2482.1854782047003,958.69090940808,4522.3779165897695,424.21927698627,557.16997632589,565.1499463383301,295.5386424241,3198.26547209643,1054.20991427747,382.36839256718,22049.1080788682,6.712,7.47281456,10496088.0,26.4,73.2878338394746,70.49,363.7,16.09259268,Eastern Europe
Czechia,CZE,2012,2539.33239837687,981.35392090662,4547.42945018334,421.28843147684,560.04195328426,564.3308244426601,293.1283806626,3194.82645451566,1043.00559133561,382.70773032084,20014.0354015165,6.979,7.53974962,10510785.0,26.1,73.2249239592898,73.4300078241036,367.6,16.6998055,Eastern Europe
Czechia,CZE,2013,2607.3860543915102,1003.57320118095,4543.16416312855,418.88130782892,563.1300338106801,563.5057716644,292.28973623511,3310.14303046487,1030.4746882903,382.9585708249,20260.4954999375,6.953,7.44831276,10514272.0,26.5,73.1622186934979,74.1104,368.9,15.65170573,Eastern Europe
Czechia,CZE,2014,2665.62010475964,1023.87879092633,4528.02345515294,416.99556953943,566.2782460436,562.50742661206,294.00788847398,3329.93412351223,1014.99437876778,382.88072326511,20038.4163180257,6.108,7.53919601,10525347.0,25.9,73.0995921041469,74.2317116367383,393.45,14.82153673,Eastern Europe
Czechia,CZE,2015,2694.7645902684303,1051.3644221634102,4499.00637715667,415.30056540837,569.06455286243,561.16851207514,297.65289945244,3247.23916035436,995.57014754019,382.26724712128,17931.5987670768,5.048,7.29346752,10546059.0,25.9,73.0370442874355,75.668838699279,395.16,13.53683643,Eastern Europe
Czechia,CZE,2016,2688.56973412964,1066.26160542073,4463.142109292479,413.94492611865,572.2098742614301,559.72221514838,302.69802526005,3319.82648493768,970.69273327415,381.25965039351,18753.9686718096,3.952,7.32258606,10566332.0,25.4,72.9745753395623,76.4811986951838,401.94,13.03289409,Eastern Europe
Czechia,CZE,2017,2658.3414388169804,1095.87200711171,4417.4500300124,412.49404317914,575.34151165268,558.042784944,308.49236819513,3258.88247863364,940.71253189261,379.67530188978,20913.197632212,2.893,7.24190664,10594438.0,24.9,72.9121853567256,78.7191728513432,406.76,13.91020984,Eastern Europe
Czechia,CZE,2018,2618.48012317422,1117.39090705329,4358.487423460279,411.42252940332,578.74873013661,556.58040639699,315.13550184074,3326.01129232405,909.72011814765,378.11467741637,23705.9329811299,2.246,7.37173605,10629928.0,25.0,72.8498744351241,80.6881675434288,406.9,13.5877675,Eastern Europe
Czechia,CZE,2019,2581.79838918728,1138.80403222434,4338.45923822147,410.72017523125,582.11382393803,555.25091249964,321.7809750936,3191.20365448538,882.52533388586,376.46597091471,24062.7190013343,2.015,7.48754358,10671870.0,25.3,72.7876426709563,80.8669444139622,411.2,12.22676022,Eastern Europe
Czechia,CZE,2020,2562.7718992912,1164.78758034186,4970.52793804915,410.39855824076,585.1513239857101,553.98788573971,327.57484479648,3787.37024232828,862.84566228657,374.8744862616,23472.8915454417,2.55,8.96995831,10697858.0,26.2,72.7254901604208,81.33889705,415.3,12.72752744,Eastern Europe
Czechia,CZE,2021,2559.89077322608,1174.15128901476,5053.70032526061,410.93138115737,588.94853531909,553.0965342072,332.55332717056,4044.8452578736096,846.5094729353599,374.3637277915,27696.4619527544,2.803,9.15420723,10505772.0,26.2,72.6810594374316,82.67062427,424.6,13.32609903,Eastern Europe
Denmark,DNK,2000,3833.0662122211,939.26161511156,3306.32022625323,976.95141668136,685.51101150936,739.23877804035,382.46912192316,3009.90219347657,992.37634978302,263.02757567767,30722.0251837567,4.476,8.11006165,5339616.0,23.8,85.0999984741211,39.1724308555053,291.29999999999995,15.54266496,Western Europe/Nordics
Denmark,DNK,2001,3836.21238076404,941.70757658315,3297.40297685105,977.44108153942,690.56870707409,736.10294210861,387.70108362679,3074.49354082888,981.50239267888,263.43701719256,30768.4775471112,4.164,8.44370651,5358783.0,24.4,85.188307882087,42.9575247201878,293.29999999999995,15.77997018,Western Europe/Nordics
Denmark,DNK,2002,3831.6057928556697,941.67544564668,3290.13725606761,977.94750929327,696.0759909280699,731.14560608835,393.88278966962,3078.06401209846,969.31674083847,263.88069621201,33257.1622586509,4.274,8.69506168,5375931.0,25.0,85.3000030517578,64.25,303.7,14.96764763,Western Europe/Nordics
Denmark,DNK,2003,3824.05759727556,936.54674177519,3312.70646272002,978.89131470186,702.2163470723899,725.97190980304,400.69123009594,3142.7932247108,957.76961795754,264.46844918593,40519.0974905924,5.398,8.89037418,5390574.0,25.6,85.4199981689453,76.26,308.1,13.68410107,Western Europe/Nordics
Denmark,DNK,2004,3817.09989702429,931.64696464611,3365.3334717820803,979.28931572155,708.41827226456,721.95277284491,406.86854547914,3026.06957232953,948.50143916019,265.16976929093,46625.050098011,5.204,8.98551464,5404523.0,24.9,85.7130276911593,80.93,322.7,14.37171922,Western Europe/Nordics
Denmark,DNK,2005,3814.11836380707,933.40316660257,3421.8469048545003,979.03210874227,713.63947164557,720.42935130921,412.30877677248,3219.37969868779,942.40389491785,266.03150978784004,48925.8076698784,4.83,9.06716251,5419432.0,25.2,86.0059706832865,82.74,333.5,14.70182835,Western Europe/Nordics
Denmark,DNK,2006,3821.03470207348,937.83961305163,3516.31804555304,977.95151494897,718.81163347193,720.74228803906,416.26260220728,3105.03422907417,939.70284381961,271.07317486884,52119.1787984282,3.897,9.15257931,5437272.0,25.9,86.2501288149818,86.65,342.4,14.67629061,Western Europe/Nordics
Denmark,DNK,2007,3835.34304438532,941.98066995553,3598.3111917515603,976.10517089831,724.54295778892,721.23230387007,418.29041144713,3258.38230379099,940.08934030118,281.51723507656,58631.6566433635,3.801,9.30215549,5461438.0,26.2,86.4251464366349,85.03,345.8,12.73878168,Western Europe/Nordics
Denmark,DNK,2008,3850.13304996688,948.51575840069,3730.352458445721,973.41195987399,730.25805228665,722.04354138311,418.70012157201,3296.7172631740696,943.14417029518,293.56271442816,64616.6657583663,3.683,9.46797943,5493621.0,25.2,86.583137512207,85.02,357.90000000000003,13.05614416,Western Europe/Nordics
Denmark,DNK,2009,3859.2247506464105,951.72438942791,3934.773617948,971.0613889122,735.99377576167,722.9793018861001,418.06674139268,3296.73623791521,946.9887201514,303.61023528853,58412.7472358513,6.409,10.62873173,5523095.0,26.7,86.7617653139929,86.84,365.1,12.71011275,Western Europe/Nordics
Denmark,DNK,2010,3855.78197015347,956.94709008474,4077.66863069356,968.25987063462,741.0221493587001,724.29928218443,416.06945314239,3250.05020629984,951.43711294389,308.00749914882,58104.5445594981,7.746,10.59621811,5547683.0,27.2,86.8652420043945,88.72,372.6,11.69273319,Western Europe/Nordics
Denmark,DNK,2011,3813.32778606266,958.39926252074,4244.11307621542,960.00129959094,745.8042243405799,725.74780660153,413.69117199804,3425.3753523289297,955.59103691159,308.21205888188,61809.737898222,7.769,10.39758492,5570572.0,27.3,87.1567653955846,89.8100133895232,378.9,12.43441996,Western Europe/Nordics
Denmark,DNK,2012,3727.18780685788,952.35651699713,4407.00193191577,945.31597943088,751.04388081679,727.09553101601,411.57004978734005,3208.2792565182804,960.07894243692,308.03214176286,58443.7747103968,7.798,10.53344631,5591572.0,27.8,87.2336196899414,92.2600117153012,383.7000000000001,12.84222112,Western Europe/Nordics
Denmark,DNK,2013,3621.4969048025096,952.51775441621,4572.87911668388,927.665139088,756.08115170604,728.28929054806,408.14366169981,3231.96976449823,964.98754952956,307.54195104575,61377.5940590412,7.384,10.29778957,5614932.0,28.5,87.5436524760432,94.6297,384.9,12.06391904,Western Europe/Nordics
Denmark,DNK,2014,3521.4785605307,948.03379222402,4808.64377813578,913.44213799785,761.34767194317,729.42595401431,405.68828077181,3257.90805258938,969.78428776386,307.12947595108,62520.4509747011,6.925,10.31388664,5643475.0,28.4,87.6823985731907,95.9935053764454,387.7,11.96759172,Western Europe/Nordics
Denmark,DNK,2015,3451.33292419936,961.86757783911,4999.02816678845,905.12199116555,765.78131610192,730.21450031338,401.94253994069,3362.9762486241298,973.6615329705,306.74671738143,53094.0133607574,6.278,10.3754549,5683483.0,28.2,87.7254056577329,96.3305016195436,393.0,11.02614254,Western Europe/Nordics
Denmark,DNK,2016,3409.2646234189497,975.67265643714,5184.42408193197,905.46483256019,770.3259047673699,730.98545549545,398.04153798862,3300.36065332111,978.52747096225,306.64224988246,54500.9260410217,5.989,10.28229332,5728010.0,28.2,87.6999969482422,96.9677852516645,399.9,10.81533579,Western Europe/Nordics
Denmark,DNK,2017,3373.0469570460496,997.44502788179,5343.09132465469,910.22753452954,774.97739767961,731.2482947252,394.67302793996,3327.64328879966,983.72602303099,306.38255046563,57521.5514992225,5.833,10.1137991,5764980.0,28.7,88.0161943799509,97.0993621555621,410.9,11.17537738,Western Europe/Nordics
Denmark,DNK,2018,3341.26191839906,1022.95779299246,5461.8619500462,915.97992829796,779.58592362325,731.25432640486,391.0856282820501,3384.60014833718,988.24473506789,306.13490205088,61324.7665045565,5.131,10.14163208,5793636.0,28.2,88.1059762310689,97.3192043651002,419.6,11.20116089,Western Europe/Nordics
Denmark,DNK,2019,3311.33159662566,1038.5823374305598,5579.21007139724,920.02025970922,784.44125470626,731.53213401782,388.00724644766,3330.73090030448,991.2240136487,306.03461270574,59404.2663247723,5.018,10.18468761,5814422.0,27.7,88.2096490810669,98.0464347521549,425.1,11.41672763,Western Europe/Nordics
Denmark,DNK,2020,3279.44778527629,1059.78874742592,6442.71839327357,918.13446662485,788.57692397081,731.595225662,384.46834559374,3766.33163933127,989.83715896417,305.84190631647004,60985.4885601514,5.644,10.69237614,5831404.0,27.5,88.2394485473632,96.54914573,437.7,10.89756286,Western Europe/Nordics
Denmark,DNK,2021,3208.7782231235,1095.18046510559,6373.9510173649205,912.18022135415,792.35070794334,730.14378261774,380.80455351961,3701.58489763666,988.52545698983,304.38791718083,69340.7334922138,5.065,10.65575886,5856733.0,28.3,88.2616449318149,98.8658506,449.8,10.45852505,Western Europe/Nordics
Estonia,EST,2000,3145.9185365460803,839.8236206634799,3244.12198371378,494.53723252841,609.93862509732,556.52838918075,451.30311835854,3237.21139832776,1192.35946178647,280.56478231771,4070.60902410208,13.36,5.17029095,1396985.0,35.8,67.385529072627,28.5769538105646,294.20000000000005,29.27198756,Baltics
Estonia,EST,2001,3172.66446035384,856.8078456832801,3248.38749608244,490.40534356167,611.11361667308,559.92540659269,443.50522221666006,3397.9296535134104,1238.75883933338,282.35740961407004,4502.66614992392,13.134,4.78399181,1388115.0,36.0,67.3926456349791,31.5274897673756,278.3,30.18285397,Baltics
Estonia,EST,2002,3175.78909755872,879.7017060565499,3251.28773677143,485.2483562746,612.5099325021099,562.70827276977,433.47930856399,3275.5587521219204,1290.53434394136,283.87027987464,5343.18310760735,10.026,4.70192671,1379350.0,35.8,67.4090870965661,41.52,296.4,28.20871585,Baltics
Estonia,EST,2003,3166.7128606907604,907.11670377594,3253.75522676754,479.3558958567,614.16843175249,565.1432690912201,421.48973045499,3360.6349172869805,1342.45302299247,285.15638190573,7205.40703313243,11.288,5.13748884,1370720.0,37.2,67.4341760348669,45.32,299.6,26.5524958,Baltics
Estonia,EST,2004,3159.25283309099,931.75032176878,3255.2191024267795,472.66299221039,616.05650483877,567.6476771185199,405.93270338206,3374.7958554770003,1388.39224432668,286.51837824134,8916.0728274602,10.248,5.33641052,1362550.0,33.6,67.467351453949,53.2,302.3,25.54670368,Baltics
Estonia,EST,2005,3158.14414615982,958.36715787687,3255.11312435262,465.51710472235,617.73461278632,569.73257774641,389.3335938963,3317.2532986677897,1417.21498381064,287.64599897709,10414.6381183565,8.033,5.29434633,1354775.0,33.4,67.5080523578799,61.45,314.2,22.54202104,Baltics
Estonia,EST,2006,3120.66837000518,981.63169312757,3254.32304435315,458.76765536008,619.82095558817,570.98676649608,374.317346218,3323.63454923417,1425.03303433482,288.41739443688,12641.4800976473,5.915,4.97308683,1346810.0,33.7,67.5557177507269,63.51,318.2,20.88111545,Baltics
Estonia,EST,2007,3019.5738545870004,1008.91027560521,3250.18794146325,452.05820939802,622.64583164218,571.31288952533,360.16346809372,3477.4268099343003,1419.97452451876,288.90335749241,16745.4308011148,4.592,5.18429422,1340680.0,31.2,67.6097866365576,66.19,326.0,21.5797448,Baltics
Estonia,EST,2008,2894.74380347569,1040.38310441468,3264.8123897176,445.43104996266,626.07552535317,571.1567923766199,345.44992601431,3468.68719390622,1411.57312690815,289.3041864051,18205.9064113446,5.455,5.95694113,1337090.0,31.9,67.6696980194394,70.58,334.2,19.64837911,Baltics
Estonia,EST,2009,2783.7055772891,1068.20885825822,3277.1324730020297,439.19404310014,629.74876059739,570.85561951469,331.62864667925,3554.37342222969,1404.3186389462,289.92658683258,14712.4494217916,13.548,6.84443808,1334515.0,31.4,67.7348909034398,72.5,328.1,22.09617525,Baltics
Estonia,EST,2010,2719.94288241778,1093.0705933546,3296.88428274742,433.75555313832,633.19633222898,570.38387549295,320.09879750202003,3601.41610861722,1403.76010364943,290.55419115239,14663.7041018705,16.707,6.59404182,1331475.0,32.0,67.8048042926262,74.1,324.40000000000003,18.28700915,Baltics
Estonia,EST,2011,2688.16223890453,1125.65335934867,3336.5718438846698,429.32733352477,636.56601582551,569.57541180821,312.32239722022,3603.91422058921,1413.90339531949,291.02779694619,17555.5455239426,12.328,6.05471659,1327439.0,32.5,67.8775556334506,76.5,329.4,17.58981637,Baltics
Estonia,EST,2012,2650.95101877408,1162.36191113225,3361.57636460888,425.89689154475,640.26532417361,568.45914358289,307.93218192788,3462.8763942765104,1431.67968879004,291.46719242010005,17568.2137969714,10.021,6.03782082,1322696.0,32.9,67.9629593320316,78.3899259259259,328.4,19.44204124,Baltics
Estonia,EST,2013,2613.58391488079,1199.01633897921,3370.90841798793,423.44032346511,644.2475918888499,567.3062766578199,306.26385132945,3454.78469886248,1453.3123780705,292.02102424217,19310.3874900757,8.631,6.19788504,1317997.0,35.1,68.0923458296768,80.0043,333.5,18.1472694,Baltics
Estonia,EST,2014,2578.14818104637,1228.25024812131,3363.20251479318,421.74842192347006,648.29039069318,566.2916029194499,307.5517343078,3387.21661161401,1472.26767464975,292.61846273102,20581.7898991695,7.352,6.26286125,1314545.0,34.6,68.2668382808032,84.2415280294352,336.1,19.22521818,Baltics
Estonia,EST,2015,2543.18064645202,1252.74111287596,3356.3329504535,420.62959527296,652.1630761612599,565.27789261256,310.82818554277003,3324.3476843045696,1485.62788486616,292.8993734202,17722.1557669523,6.412,6.52138662,1315407.0,32.7,68.4796609690553,88.4097035040431,341.7,15.72634456,Baltics
